data,pais,variavel,valor
1991-01-01,Ecuador,"Inflação (%, anual)",48.718080675219
1991-01-01,Ecuador,"PIB (%, cresc. anual)",4.29134239802096
1991-01-01,Euro area,"Desemprego (%, total)",8.34356803732521
1991-01-01,Euro area,"Inflação (%, anual)",4.04703259753471
1991-01-01,Euro area,"PIB (%, cresc. anual)",2.67737775872527
1991-01-01,France,"Câmbio (USD, média)",5.64211666666667
1991-01-01,France,"Desemprego (%, total)",9.13
1991-01-01,France,"Inflação (%, anual)",3.21340732409685
1991-01-01,France,"Juros (%, depósito)",4.5
1991-01-01,France,"PIB (%, cresc. anual)",1.04817584704435
1991-01-01,Germany,"Câmbio (USD, média)",1.65954166666667
1991-01-01,Germany,"Desemprego (%, total)",5.32
1991-01-01,Germany,"Inflação (%, anual)",4.04703259753471
1991-01-01,Germany,"PIB (%, cresc. anual)",5.10826152190214
1991-01-01,Ghana,"Câmbio (USD, média)",0.0367633074820789
1991-01-01,Ghana,"Desemprego (%, total)",3.49
1991-01-01,Ghana,"Inflação (%, anual)",18.0314390089849
1991-01-01,Ghana,"Juros (%, depósito)",21.3233333333333
1991-01-01,Ghana,"PIB (%, cresc. anual)",5.28182639834429
1991-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",67.5217300147946
1991-01-01,"Iran, Islamic Rep.","Desemprego (%, total)",11.1
1991-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",17.1285679434011
1991-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",12.7161484424099
1991-01-01,Japan,"Câmbio (USD, média)",134.706666666667
1991-01-01,Japan,"Desemprego (%, total)",2.06
1991-01-01,Japan,"Inflação (%, anual)",3.25143848753312
1991-01-01,Japan,"Juros (%, depósito)",5.98641512820513
1991-01-01,Japan,"PIB (%, cresc. anual)",3.52335723533228
1991-01-01,"Korea, Rep.","Câmbio (USD, média)",733.329166666667
1991-01-01,"Korea, Rep.","Desemprego (%, total)",2.41
1991-01-01,"Korea, Rep.","Inflação (%, anual)",9.33279048161486
1991-01-01,"Korea, Rep.","PIB (%, cresc. anual)",10.7780561268967
1991-01-01,Mexico,"Câmbio (USD, média)",3.01843
1991-01-01,Mexico,"Desemprego (%, total)",3.15
1991-01-01,Mexico,"Inflação (%, anual)",22.662359455061
1991-01-01,Mexico,"Juros (%, depósito)",17.965
1991-01-01,Mexico,"PIB (%, cresc. anual)",4.03759819420759
1991-01-01,Morocco,"Câmbio (USD, média)",8.70655
1991-01-01,Morocco,"Desemprego (%, total)",16.98
1991-01-01,Morocco,"Inflação (%, anual)",7.98616600790509
1991-01-01,Morocco,"Juros (%, depósito)",8.5
1991-01-01,Morocco,"PIB (%, cresc. anual)",7.21608816138249
1991-01-01,Netherlands,"Câmbio (USD, média)",1.86966666666667
1991-01-01,Netherlands,"Desemprego (%, total)",7.28
1991-01-01,Netherlands,"Inflação (%, anual)",3.15820041477126
1991-01-01,Netherlands,"PIB (%, cresc. anual)",2.43913440834392
1991-01-01,Poland,"Câmbio (USD, média)",1.05760583333333
1991-01-01,Poland,"Inflação (%, anual)",76.7694992087346
1991-01-01,Poland,"PIB (%, cresc. anual)",-7.01557879301123
1991-01-01,Portugal,"Câmbio (USD, média)",144.482
1991-01-01,Portugal,"Desemprego (%, total)",3.92
1991-01-01,Portugal,"Inflação (%, anual)",11.8494841773675
1991-01-01,Portugal,"PIB (%, cresc. anual)",4.36820646267402
1991-01-01,Qatar,"Câmbio (USD, média)",3.64
1991-01-01,Qatar,"Inflação (%, anual)",4.41729323308254
1991-01-01,Qatar,"Juros (%, depósito)",6.0
1991-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
1991-01-01,Saudi Arabia,"Inflação (%, anual)",4.86111111111136
1991-01-01,Saudi Arabia,"PIB (%, cresc. anual)",15.0078802519947
1991-01-01,Senegal,"Câmbio (USD, média)",282.10690880882
1991-01-01,Senegal,"Inflação (%, anual)",-1.7535569019931
1991-01-01,Senegal,"PIB (%, cresc. anual)",2.65996265739379
1991-01-01,Spain,"Câmbio (USD, média)",103.911583333333
1991-01-01,Spain,"Desemprego (%, total)",15.93
1991-01-01,Spain,"Inflação (%, anual)",5.93421344335925
1991-01-01,Spain,"PIB (%, cresc. anual)",2.54600058472822
1991-01-01,Switzerland,"Câmbio (USD, média)",1.43399166666667
1991-01-01,Switzerland,"Desemprego (%, total)",1.82
1991-01-01,Switzerland,"Inflação (%, anual)",5.85959663468672
1991-01-01,Switzerland,"PIB (%, cresc. anual)",-0.91581666845633
1991-01-01,Tunisia,"Câmbio (USD, média)",0.924620833333333
1991-01-01,Tunisia,"Inflação (%, anual)",8.19371509544086
1991-01-01,Tunisia,"PIB (%, cresc. anual)",3.90454530313198
1991-01-01,United Kingdom,"Câmbio (USD, média)",0.567015333333333
1991-01-01,United Kingdom,"Desemprego (%, total)",8.55
1991-01-01,United Kingdom,"Inflação (%, anual)",7.46178295746933
1991-01-01,United Kingdom,"Juros (%, depósito)",10.28
1991-01-01,United Kingdom,"PIB (%, cresc. anual)",-1.1031216957803
1991-01-01,United States,"Câmbio (USD, média)",1.0
1991-01-01,United States,"Desemprego (%, total)",6.8
1991-01-01,United States,"Inflação (%, anual)",4.23496396453853
1991-01-01,United States,"PIB (%, cresc. anual)",-0.108264790855543
1991-01-01,Uruguay,"Câmbio (USD, média)",2.01766333333333
1991-01-01,Uruguay,"Desemprego (%, total)",8.95
1991-01-01,Uruguay,"Inflação (%, anual)",101.971683202507
1991-01-01,Uruguay,"Juros (%, depósito)",121.02726399203
1991-01-01,Uruguay,"PIB (%, cresc. anual)",3.53880850451309
1992-01-01,Argentina,"Câmbio (USD, média)",0.990641666666667
1992-01-01,Argentina,"Desemprego (%, total)",6.36
1992-01-01,Argentina,"PIB (%, cresc. anual)",7.93729155643076
1992-01-01,Australia,"Câmbio (USD, média)",1.36164833333333
1992-01-01,Australia,"Desemprego (%, total)",10.73
1992-01-01,Australia,"Inflação (%, anual)",1.01223112610711
1992-01-01,Australia,"Juros (%, depósito)",7.12415254237288
1992-01-01,Australia,"PIB (%, cresc. anual)",0.42861956748601
1992-01-01,Belgium,"Câmbio (USD, média)",32.1495
1992-01-01,Belgium,"Desemprego (%, total)",6.7
1992-01-01,Belgium,"Inflação (%, anual)",2.42795567164621
1992-01-01,Belgium,"PIB (%, cresc. anual)",1.53065494385902
1992-01-01,Brazil,"Câmbio (USD, média)",0.00195302352248811
1992-01-01,Brazil,"Desemprego (%, total)",6.42
1992-01-01,Brazil,"Inflação (%, anual)",951.962053052818
1992-01-01,Brazil,"Juros (%, depósito)",1560.18159815396
1992-01-01,Brazil,"PIB (%, cresc. anual)",-0.54407204977727
1992-01-01,Cameroon,"Câmbio (USD, média)",264.691800750579
1992-01-01,Cameroon,"Inflação (%, anual)",-0.0160550458717504
1992-01-01,Cameroon,"Juros (%, depósito)",7.5
1992-01-01,Cameroon,"PIB (%, cresc. anual)",-3.10000321081914
1992-01-01,Canada,"Câmbio (USD, média)",1.20872292
1992-01-01,Canada,"Desemprego (%, total)",11.2
1992-01-01,Canada,"Inflação (%, anual)",1.49013290374545
1992-01-01,Canada,"Juros (%, depósito)",3.91666666666667
1992-01-01,Canada,"PIB (%, cresc. anual)",0.900259562953408
1992-01-01,Costa Rica,"Câmbio (USD, média)",134.506333333333
1992-01-01,Costa Rica,"Inflação (%, anual)",21.7911687900609
1992-01-01,Costa Rica,"Juros (%, depósito)",15.8033333333333
1992-01-01,Costa Rica,"PIB (%, cresc. anual)",9.20110373232539
1992-01-01,Croatia,"Câmbio (USD, média)",0.26329825
1992-01-01,Croatia,"Inflação (%, anual)",625.000000000001
1992-01-01,Croatia,"Juros (%, depósito)",434.466990509276
1992-01-01,Denmark,"Câmbio (USD, média)",6.03613333333333
1992-01-01,Denmark,"Desemprego (%, total)",9.03
1992-01-01,Denmark,"Inflação (%, anual)",2.09604442933213
1992-01-01,Denmark,"PIB (%, cresc. anual)",1.95700671183856
1992-01-01,Ecuador,"Câmbio (USD, média)",1533.96166666667
1992-01-01,Ecuador,"Desemprego (%, total)",8.56
1992-01-01,Ecuador,"Inflação (%, anual)",54.6078215093596
1992-01-01,Ecuador,"PIB (%, cresc. anual)",2.114310675128
1992-01-01,Euro area,"Desemprego (%, total)",8.88445021227479
1992-01-01,Euro area,"Inflação (%, anual)",5.16378397662331
1992-01-01,Euro area,"PIB (%, cresc. anual)",1.41768340785895
1992-01-01,France,"Câmbio (USD, média)",5.29381583333333
1992-01-01,France,"Desemprego (%, total)",10.2
1992-01-01,France,"Inflação (%, anual)",2.36376046269354
1992-01-01,France,"Juros (%, depósito)",4.5
1992-01-01,France,"PIB (%, cresc. anual)",1.59934267687127
1992-01-01,Germany,"Câmbio (USD, média)",1.56165
1992-01-01,Germany,"Desemprego (%, total)",6.32
1992-01-01,Germany,"Inflação (%, anual)",5.05697796731731
1992-01-01,Germany,"PIB (%, cresc. anual)",1.923076559054
1992-01-01,Ghana,"Câmbio (USD, média)",0.0436851673835125
1992-01-01,Ghana,"Desemprego (%, total)",4.7
1992-01-01,Ghana,"Inflação (%, anual)",10.0561167448841
1992-01-01,Ghana,"Juros (%, depósito)",16.3233333333333
1992-01-01,Ghana,"PIB (%, cresc. anual)",3.87941908037517
1992-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",65.5678412857706
1992-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",25.8077226162332
1992-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",3.29798191958015
1992-01-01,Japan,"Câmbio (USD, média)",126.651333333333
1992-01-01,Japan,"Desemprego (%, total)",2.16
1992-01-01,Japan,"Inflação (%, anual)",1.76028306059266
1992-01-01,Japan,"Juros (%, depósito)",3.35058333333333
1992-01-01,Japan,"PIB (%, cresc. anual)",0.900586066360461
1992-01-01,"Korea, Rep.","Câmbio (USD, média)",780.670833333333
1992-01-01,"Korea, Rep.","Desemprego (%, total)",2.51
1992-01-01,"Korea, Rep.","Inflação (%, anual)",6.21328146355184
1992-01-01,"Korea, Rep.","PIB (%, cresc. anual)",6.19864279836374
1992-01-01,Mexico,"Câmbio (USD, média)",3.09489833333333
1992-01-01,Mexico,"Desemprego (%, total)",3.24
1992-01-01,Mexico,"Inflação (%, anual)",15.5078962533572
1992-01-01,Mexico,"Juros (%, depósito)",15.8816666666667
1992-01-01,Mexico,"PIB (%, cresc. anual)",3.50808332206944
1992-01-01,Morocco,"Câmbio (USD, média)",8.537875
1992-01-01,Morocco,"Desemprego (%, total)",15.68
1992-01-01,Morocco,"Inflação (%, anual)",5.74024662868742
1992-01-01,Morocco,"PIB (%, cresc. anual)",-2.09773876147658
1992-01-01,Netherlands,"Câmbio (USD, média)",1.75846633333333
1992-01-01,Netherlands,"Desemprego (%, total)",5.56
1992-01-01,Netherlands,"Inflação (%, anual)",3.18358181761553
1992-01-01,Netherlands,"PIB (%, cresc. anual)",1.70607089720053
1992-01-01,Poland,"Câmbio (USD, média)",1.36264333333333
1992-01-01,Poland,"Inflação (%, anual)",46.0985621037432
1992-01-01,Poland,"PIB (%, cresc. anual)",2.51497861350261
1992-01-01,Portugal,"Câmbio (USD, média)",134.997833333333
1992-01-01,Portugal,"Desemprego (%, total)",3.98
1992-01-01,Portugal,"Inflação (%, anual)",9.55926033177512
1992-01-01,Portugal,"PIB (%, cresc. anual)",1.08947640831229
1992-01-01,Qatar,"Câmbio (USD, média)",3.64
1992-01-01,Qatar,"Inflação (%, anual)",3.06030603060314
1992-01-01,Qatar,"Juros (%, depósito)",4.75
1992-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
1992-01-01,Saudi Arabia,"Desemprego (%, total)",7.2
1992-01-01,Saudi Arabia,"Inflação (%, anual)",-0.0770060064690946
1992-01-01,Saudi Arabia,"PIB (%, cresc. anual)",3.98754016394851
1992-01-01,Senegal,"Câmbio (USD, média)",264.691800750579
1992-01-01,Senegal,"Inflação (%, anual)",-0.109942967085643
1992-01-01,Senegal,"PIB (%, cresc. anual)",1.32023303661357
1992-01-01,Spain,"Câmbio (USD, média)",102.379083333333
1992-01-01,Spain,"Desemprego (%, total)",17.7
1992-01-01,Spain,"Inflação (%, anual)",5.92453126228495
1992-01-01,Spain,"PIB (%, cresc. anual)",0.929215316053813
1992-01-01,Switzerland,"Câmbio (USD, média)",1.40621833333333
1992-01-01,Switzerland,"Desemprego (%, total)",2.34
1992-01-01,Switzerland,"Inflação (%, anual)",4.03703020778741
1992-01-01,Switzerland,"PIB (%, cresc. anual)",-0.0437330034965839
1992-01-01,Tunisia,"Câmbio (USD, média)",0.884433333333333
1992-01-01,Tunisia,"Inflação (%, anual)",5.82434514637906
1992-01-01,Tunisia,"PIB (%, cresc. anual)",7.80572887722397
1992-01-01,United Kingdom,"Câmbio (USD, média)",0.569774166666667
1992-01-01,United Kingdom,"Desemprego (%, total)",9.77
1992-01-01,United Kingdom,"Inflação (%, anual)",4.59154929577464
1992-01-01,United Kingdom,"Juros (%, depósito)",7.46166666666667
1992-01-01,United Kingdom,"PIB (%, cresc. anual)",0.401082051162433
1992-01-01,United States,"Câmbio (USD, média)",1.0
1992-01-01,United States,"Desemprego (%, total)",7.5
1992-01-01,United States,"Inflação (%, anual)",3.0288196781497
1992-01-01,United States,"PIB (%, cresc. anual)",3.52244052740502
1992-01-01,Uruguay,"Câmbio (USD, média)",3.02481166666667
1992-01-01,Uruguay,"Desemprego (%, total)",8.96
1992-01-01,Uruguay,"Inflação (%, anual)",68.4591938395375
1992-01-01,Uruguay,"Juros (%, depósito)",87.6200927616202
1992-01-01,Uruguay,"PIB (%, cresc. anual)",7.93158841395443
1993-01-01,Argentina,"Câmbio (USD, média)",0.998945833333333
1993-01-01,Argentina,"Desemprego (%, total)",10.1
1993-01-01,Argentina,"PIB (%, cresc. anual)",8.20697907221228
1993-01-01,Australia,"Câmbio (USD, média)",1.47056
1993-01-01,Australia,"Desemprego (%, total)",10.88
1993-01-01,Australia,"Inflação (%, anual)",1.75365344467641
1993-01-01,Australia,"Juros (%, depósito)",5.7646186440678
1993-01-01,Australia,"PIB (%, cresc. anual)",4.04742526816615
1993-01-01,Belgium,"Câmbio (USD, média)",34.5965208333333
1993-01-01,Belgium,"Desemprego (%, total)",8.08
1993-01-01,Belgium,"Inflação (%, anual)",2.75442643473457
1993-01-01,Belgium,"PIB (%, cresc. anual)",-0.961873309776593
1993-01-01,Brazil,"Câmbio (USD, média)",0.038276610926673
1993-01-01,Brazil,"Desemprego (%, total)",6.03
1993-01-01,Brazil,"Inflação (%, anual)",1927.38079016026
1993-01-01,Brazil,"Juros (%, depósito)",3293.50232545708
1993-01-01,Brazil,"PIB (%, cresc. anual)",4.9246900037071
1993-01-01,Cameroon,"Câmbio (USD, média)",283.162579500018
1993-01-01,Cameroon,"Inflação (%, anual)",-3.20655456915869
1993-01-01,Cameroon,"Juros (%, depósito)",7.75
1993-01-01,Cameroon,"PIB (%, cresc. anual)",-7.93206657447536
1993-01-01,Canada,"Câmbio (USD, média)",1.29008788166667
1993-01-01,Canada,"Desemprego (%, total)",11.38
1993-01-01,Canada,"Inflação (%, anual)",1.86507936507936
1993-01-01,Canada,"Juros (%, depósito)",3.20833333333333
1993-01-01,Canada,"PIB (%, cresc. anual)",2.66085660200122
1993-01-01,Costa Rica,"Câmbio (USD, média)",142.171666666667
1993-01-01,Costa Rica,"Inflação (%, anual)",9.7786007829378
1993-01-01,Costa Rica,"Juros (%, depósito)",16.8975
1993-01-01,Costa Rica,"PIB (%, cresc. anual)",7.09719123994756
1993-01-01,Croatia,"Câmbio (USD, média)",3.57914891666667
1993-01-01,Croatia,"Inflação (%, anual)",1500.0
1993-01-01,Croatia,"Juros (%, depósito)",379.312781557498
1993-01-01,Denmark,"Câmbio (USD, média)",6.48393916666667
1993-01-01,Denmark,"Desemprego (%, total)",10.72
1993-01-01,Denmark,"Inflação (%, anual)",1.25785667953261
1993-01-01,Denmark,"PIB (%, cresc. anual)",0.0106876308268369
1993-01-01,Ecuador,"Câmbio (USD, média)",1919.105
1993-01-01,Ecuador,"Desemprego (%, total)",7.95
1993-01-01,Ecuador,"Inflação (%, anual)",44.9550537592164
1993-01-01,Ecuador,"PIB (%, cresc. anual)",1.97321807875184
1993-01-01,Euro area,"Desemprego (%, total)",10.456003730166
1993-01-01,Euro area,"Inflação (%, anual)",4.56907173681805
1993-01-01,Euro area,"PIB (%, cresc. anual)",-0.661437253556016
1993-01-01,France,"Câmbio (USD, média)",5.66323
1993-01-01,France,"Desemprego (%, total)",11.32
1993-01-01,France,"Inflação (%, anual)",2.10446277124641
1993-01-01,France,"Juros (%, depósito)",4.5
1993-01-01,France,"PIB (%, cresc. anual)",-0.628666351905437
1993-01-01,Germany,"Câmbio (USD, média)",1.65332083333333
1993-01-01,Germany,"Desemprego (%, total)",7.68
1993-01-01,Germany,"Inflação (%, anual)",4.47457650752809
1993-01-01,Germany,"PIB (%, cresc. anual)",-0.976849818160517
1993-01-01,Ghana,"Câmbio (USD, média)",0.0648711875896057
1993-01-01,Ghana,"Inflação (%, anual)",24.9598424742497
1993-01-01,Ghana,"Juros (%, depósito)",23.6291666666667
1993-01-01,Ghana,"PIB (%, cresc. anual)",4.85000055379412
1993-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",1268.07876133881
1993-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",21.2026307547761
1993-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-1.47101148218289
1993-01-01,Japan,"Câmbio (USD, média)",111.197785833333
1993-01-01,Japan,"Desemprego (%, total)",2.54
1993-01-01,Japan,"Inflação (%, anual)",1.24304589707929
1993-01-01,Japan,"Juros (%, depósito)",2.144
1993-01-01,Japan,"PIB (%, cresc. anual)",-0.459219716150798
1993-01-01,"Korea, Rep.","Câmbio (USD, média)",802.538333333333
1993-01-01,"Korea, Rep.","Desemprego (%, total)",2.88
1993-01-01,"Korea, Rep.","Inflação (%, anual)",4.80099660215357
1993-01-01,"Korea, Rep.","PIB (%, cresc. anual)",6.87747412868558
1993-01-01,Mexico,"Câmbio (USD, média)",3.11561666666667
1993-01-01,Mexico,"Desemprego (%, total)",3.37
1993-01-01,Mexico,"Inflação (%, anual)",9.75146045357564
1993-01-01,Mexico,"Juros (%, depósito)",16.6858333333333
1993-01-01,Mexico,"PIB (%, cresc. anual)",3.0690214852831
1993-01-01,Morocco,"Câmbio (USD, média)",9.29870916666667
1993-01-01,Morocco,"Desemprego (%, total)",15.69
1993-01-01,Morocco,"Inflação (%, anual)",5.18311396030803
1993-01-01,Morocco,"PIB (%, cresc. anual)",-0.740591692022122
1993-01-01,Netherlands,"Câmbio (USD, média)",1.85730516666667
1993-01-01,Netherlands,"Desemprego (%, total)",6.29
1993-01-01,Netherlands,"Inflação (%, anual)",2.58418448671794
1993-01-01,Netherlands,"Juros (%, depósito)",5.05
1993-01-01,Netherlands,"PIB (%, cresc. anual)",1.25755215783573
1993-01-01,Poland,"Câmbio (USD, média)",1.81149666666667
1993-01-01,Poland,"Desemprego (%, total)",14.01
1993-01-01,Poland,"Inflação (%, anual)",36.9641666120718
1993-01-01,Poland,"PIB (%, cresc. anual)",3.73831029461471
1993-01-01,Portugal,"Câmbio (USD, média)",160.800185833333
1993-01-01,Portugal,"Desemprego (%, total)",5.3
1993-01-01,Portugal,"Inflação (%, anual)",6.78377994665411
1993-01-01,Portugal,"PIB (%, cresc. anual)",-2.04327653157694
1993-01-01,Qatar,"Câmbio (USD, média)",3.64
1993-01-01,Qatar,"Inflação (%, anual)",-0.873362445414828
1993-01-01,Qatar,"Juros (%, depósito)",4.075
1993-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
1993-01-01,Saudi Arabia,"Inflação (%, anual)",1.05579531442695
1993-01-01,Saudi Arabia,"PIB (%, cresc. anual)",-1.36374143202137
1993-01-01,Senegal,"Câmbio (USD, média)",283.162579500018
1993-01-01,Senegal,"Inflação (%, anual)",-0.586434615120187
1993-01-01,Senegal,"PIB (%, cresc. anual)",1.36021300651346
1993-01-01,Spain,"Câmbio (USD, média)",127.260416666667
1993-01-01,Spain,"Desemprego (%, total)",22.16
1993-01-01,Spain,"Inflação (%, anual)",4.56907173681805
1993-01-01,Spain,"PIB (%, cresc. anual)",-1.03149172891911
1993-01-01,Switzerland,"Câmbio (USD, média)",1.47761666666667
1993-01-01,Switzerland,"Desemprego (%, total)",3.55
1993-01-01,Switzerland,"Inflação (%, anual)",3.29262180313608
1993-01-01,Switzerland,"PIB (%, cresc. anual)",-0.125983394603708
1993-01-01,Tunisia,"Câmbio (USD, média)",1.00374166666667
1993-01-01,Tunisia,"Inflação (%, anual)",3.97495631916132
1993-01-01,Tunisia,"PIB (%, cresc. anual)",2.18982886145824
1993-01-01,United Kingdom,"Câmbio (USD, média)",0.666756553333333
1993-01-01,United Kingdom,"Desemprego (%, total)",10.35
1993-01-01,United Kingdom,"Inflação (%, anual)",2.55857796929707
1993-01-01,United Kingdom,"Juros (%, depósito)",3.97
1993-01-01,United Kingdom,"PIB (%, cresc. anual)",2.48983101238029
1993-01-01,United States,"Câmbio (USD, média)",1.0
1993-01-01,United States,"Desemprego (%, total)",6.9
1993-01-01,United States,"Inflação (%, anual)",2.95165696638554
1993-01-01,United States,"PIB (%, cresc. anual)",2.75178105096643
1993-01-01,Uruguay,"Câmbio (USD, média)",3.94109166666667
1993-01-01,Uruguay,"Desemprego (%, total)",8.35
1993-01-01,Uruguay,"Inflação (%, anual)",54.1007924425194
1993-01-01,Uruguay,"Juros (%, depósito)",63.3556545886501
1993-01-01,Uruguay,"PIB (%, cresc. anual)",2.65754610698545
1994-01-01,Argentina,"Câmbio (USD, média)",0.999008333333333
1994-01-01,Argentina,"Desemprego (%, total)",11.76
1994-01-01,Argentina,"PIB (%, cresc. anual)",5.83620070368526
1994-01-01,Australia,"Câmbio (USD, média)",1.36775083333333
1994-01-01,Australia,"Desemprego (%, total)",9.72
1994-01-01,Australia,"Inflação (%, anual)",1.96963479688142
1994-01-01,Australia,"Juros (%, depósito)",5.75
1994-01-01,Australia,"PIB (%, cresc. anual)",3.98092334747493
1994-01-01,Belgium,"Câmbio (USD, média)",33.4564975
1994-01-01,Belgium,"Desemprego (%, total)",9.65
1994-01-01,Belgium,"Inflação (%, anual)",2.37754084476403
1994-01-01,Belgium,"PIB (%, cresc. anual)",3.22697152488935
1994-01-01,Brazil,"Câmbio (USD, média)",0.664683514070577
1994-01-01,Brazil,"Inflação (%, anual)",2075.88839757325
1994-01-01,Brazil,"Juros (%, depósito)",5175.2405527538
1994-01-01,Brazil,"PIB (%, cresc. anual)",5.85287036219013
1994-01-01,Cameroon,"Câmbio (USD, média)",555.204695655697
1994-01-01,Cameroon,"Inflação (%, anual)",35.0944618459464
1994-01-01,Cameroon,"Juros (%, depósito)",8.08333333333333
1994-01-01,Cameroon,"PIB (%, cresc. anual)",1.87680922580404
1994-01-01,Canada,"Câmbio (USD, média)",1.3656734475
1994-01-01,Canada,"Desemprego (%, total)",10.4
1994-01-01,Canada,"Inflação (%, anual)",0.165562913907281
1994-01-01,Canada,"Juros (%, depósito)",3.98083333333333
1994-01-01,Canada,"PIB (%, cresc. anual)",4.49446620733947
1994-01-01,Costa Rica,"Câmbio (USD, média)",157.066666666667
1994-01-01,Costa Rica,"Inflação (%, anual)",13.5344687273427
1994-01-01,Costa Rica,"Juros (%, depósito)",17.7233333333333
1994-01-01,Costa Rica,"PIB (%, cresc. anual)",4.51902837684617
1994-01-01,Croatia,"Câmbio (USD, média)",5.99801141666667
1994-01-01,Croatia,"Inflação (%, anual)",107.327586206896
1994-01-01,Croatia,"Juros (%, depósito)",6.51949826688002
1994-01-01,Denmark,"Câmbio (USD, média)",6.36055166666667
1994-01-01,Denmark,"Desemprego (%, total)",8.04
1994-01-01,Denmark,"Inflação (%, anual)",1.99201463809523
1994-01-01,Denmark,"PIB (%, cresc. anual)",5.33246271155308
1994-01-01,Ecuador,"Câmbio (USD, média)",2196.72833333333
1994-01-01,Ecuador,"Desemprego (%, total)",6.68
1994-01-01,Ecuador,"Inflação (%, anual)",27.3108817940495
1994-01-01,Ecuador,"PIB (%, cresc. anual)",4.25825046821244
1994-01-01,Euro area,"Desemprego (%, total)",11.6280360365416
1994-01-01,Euro area,"Inflação (%, anual)",4.12992181638256
1994-01-01,Euro area,"PIB (%, cresc. anual)",2.46020132412789
1994-01-01,France,"Câmbio (USD, média)",5.552045
1994-01-01,France,"Desemprego (%, total)",12.59
1994-01-01,France,"Inflação (%, anual)",1.65551532926996
1994-01-01,France,"Juros (%, depósito)",4.5
1994-01-01,France,"PIB (%, cresc. anual)",2.35834218111899
1994-01-01,Germany,"Câmbio (USD, média)",1.62279416666667
1994-01-01,Germany,"Desemprego (%, total)",8.73
1994-01-01,Germany,"Inflação (%, anual)",2.6930563985495
1994-01-01,Germany,"PIB (%, cresc. anual)",2.39189207051331
1994-01-01,Ghana,"Câmbio (USD, média)",0.0955682388545159
1994-01-01,Ghana,"Inflação (%, anual)",24.8702554369577
1994-01-01,Ghana,"Juros (%, depósito)",23.1466666666667
1994-01-01,Ghana,"PIB (%, cresc. anual)",3.29999973947747
1994-01-01,"Iran, Islamic Rep.","Câmbio (USD, média)",1749.17373625079
1994-01-01,"Iran, Islamic Rep.","Inflação (%, anual)",31.4470284237728
1994-01-01,"Iran, Islamic Rep.","PIB (%, cresc. anual)",-1.69828611909215
1994-01-01,Japan,"Câmbio (USD, média)",102.207805833333
1994-01-01,Japan,"Desemprego (%, total)",2.89
1994-01-01,Japan,"Inflação (%, anual)",0.695458057868992
1994-01-01,Japan,"Juros (%, depósito)",1.69841666666667
1994-01-01,Japan,"PIB (%, cresc. anual)",1.08338317429946
1994-01-01,"Korea, Rep.","Câmbio (USD, média)",803.771666666667
1994-01-01,"Korea, Rep.","Desemprego (%, total)",2.48
1994-01-01,"Korea, Rep.","Inflação (%, anual)",6.26585950039683
1994-01-01,"Korea, Rep.","PIB (%, cresc. anual)",9.26866633778376
1994-01-01,Mexico,"Câmbio (USD, média)",3.37511666666667
1994-01-01,Mexico,"Desemprego (%, total)",4.44
1994-01-01,Mexico,"Inflação (%, anual)",6.96581237191123
1994-01-01,Mexico,"Juros (%, depósito)",15.0291666666667
1994-01-01,Mexico,"PIB (%, cresc. anual)",4.94108067568743
1994-01-01,Morocco,"Câmbio (USD, média)",9.202715
1994-01-01,Morocco,"Inflação (%, anual)",5.14167152953361
1994-01-01,Morocco,"Juros (%, depósito)",6.94166666666667
1994-01-01,Morocco,"PIB (%, cresc. anual)",10.5880004006168
1994-01-01,Netherlands,"Câmbio (USD, média)",1.81999508333333
1994-01-01,Netherlands,"Desemprego (%, total)",7.16
1994-01-01,Netherlands,"Inflação (%, anual)",2.80152463293184
1994-01-01,Netherlands,"Juros (%, depósito)",4.7
1994-01-01,Netherlands,"PIB (%, cresc. anual)",2.96109256914634
1994-01-01,Poland,"Câmbio (USD, média)",2.27227666666667
1994-01-01,Poland,"Desemprego (%, total)",14.44
1994-01-01,Poland,"Inflação (%, anual)",32.9912766093522
1994-01-01,Poland,"PIB (%, cresc. anual)",5.292802066626
1994-01-01,Portugal,"Câmbio (USD, média)",165.992776666667
1994-01-01,Portugal,"Desemprego (%, total)",6.71
1994-01-01,Portugal,"Inflação (%, anual)",5.42044019241623
1994-01-01,Portugal,"PIB (%, cresc. anual)",0.964837925343673
1994-01-01,Qatar,"Câmbio (USD, média)",3.64
1994-01-01,Qatar,"Inflação (%, anual)",1.32158590308377
1994-01-01,Qatar,"Juros (%, depósito)",4.84166666666667
1994-01-01,Saudi Arabia,"Câmbio (USD, média)",3.75
1994-01-01,Saudi Arabia,"Inflação (%, anual)",0.564325478533109
